date,storage,inflow,outflow,elevation,evaporation
1982-06-01,665.549,NA,40.351,300.886,NA
1982-06-02,672.802,NA,46.581,301.072,NA
1982-06-03,677.859,NA,46.241,301.212,NA
1982-06-04,681.485,NA,42.957,301.31,NA
1982-06-05,685.297,NA,43.296,301.38,NA
1982-06-06,687.825,NA,62.325,301.453,NA
1982-06-07,686.086,NA,174.828,301.502,NA
1982-06-08,682.916,NA,194.848,301.469,NA
1982-06-09,678.488,NA,221.721,301.408,NA
1982-06-10,673.751,NA,217.473,301.322,NA
1982-06-11,669.965,NA,217.785,301.231,NA
1982-06-12,670.594,NA,142.688,301.158,NA
1982-06-13,678.648,NA,15.093,301.17,NA
1982-06-14,681.017,NA,197.142,301.325,NA
1982-06-15,682.435,NA,190.572,301.371,NA
1982-06-16,682.596,NA,163.02,301.398,NA
1982-06-17,680.536,NA,169.589,301.401,NA
1982-06-18,677.538,NA,184.003,301.362,NA
1982-06-19,679.117,NA,73.142,301.304,NA
1982-06-20,680.067,NA,69.546,301.334,NA
1982-06-21,676.12,NA,167.607,301.353,NA
1982-06-22,670.594,NA,217.785,301.277,NA
1982-06-23,666.659,NA,189.921,301.17,NA
1982-06-24,657.852,NA,297.836,301.094,NA
1982-06-25,649.563,NA,276.514,300.923,NA
1982-06-26,648.317,NA,93.474,300.761,NA
1982-06-27,648.157,NA,95.767,300.737,NA
1982-06-28,645.357,NA,200.087,300.734,NA
1982-06-29,641.459,NA,201.078,300.679,NA
1982-06-30,638.042,NA,201.757,300.603,NA
1982-07-01,634.946,NA,161.377,300.536,NA
1982-07-02,630.148,NA,203.371,300.475,NA
1982-07-03,627.212,NA,125.953,300.38,NA
1982-07-04,625.67,NA,122.668,300.322,NA
1982-07-05,620.601,NA,192.526,300.292,NA
1982-07-06,612.781,NA,251.283,300.191,NA
1982-07-07,605.935,NA,241.741,300.036,NA
1982-07-08,599.41,NA,234.208,299.899,NA
1982-07-09,593.982,NA,233.868,299.768,NA
1982-07-10,589.48,NA,207.959,299.658,NA
1982-07-11,589.48,NA,114.485,299.567,NA
1982-07-12,584.99,NA,189.269,299.567,NA
1982-07-13,582.153,NA,201.078,299.475,NA
1982-07-14,581.561,NA,192.526,299.417,NA
1982-07-15,577.552,NA,232.877,299.405,NA
1982-07-16,575.036,NA,201.389,299.323,NA
1982-07-17,574.296,NA,150.221,299.271,NA
1982-07-18,574.148,NA,114.145,299.256,NA
1982-07-19,570.46,NA,201.729,299.253,NA
1982-07-20,568.98,NA,196.802,299.176,NA
1982-07-21,564.736,NA,230.584,299.146,NA
1982-07-22,564.872,NA,108.567,299.058,NA
1982-07-23,561.369,NA,198.784,299.061,NA
1982-07-24,560.345,NA,144.982,298.987,NA
1982-07-25,560.937,NA,113.154,298.966,NA
1982-07-26,557.878,NA,194.168,298.978,NA
1982-07-27,554.98,NA,192.214,298.914,NA
1982-07-28,553.24,NA,187.287,298.853,NA
1982-07-29,550.638,NA,183.691,298.817,NA
1982-07-30,549.922,NA,186.296,298.762,NA
1982-07-31,576.516,NA,33.131,298.747,NA
1982-08-01,603.961,NA,4.276,299.301,NA
1982-08-02,611.263,NA,262.723,299.859,NA
1982-08-03,610.647,NA,317.176,300.006,NA
1982-08-04,607.6,NA,282.743,299.993,NA
1982-08-05,598.953,NA,358.519,299.932,NA
1982-08-06,591.281,NA,325.7,299.759,NA
1982-08-07,590.529,NA,123.659,299.603,NA
1982-08-08,590.233,NA,124.311,299.588,NA
1982-08-09,584.546,NA,263.063,299.582,NA
1982-08-10,577.108,NA,339.802,299.466,NA
1982-08-11,570.744,NA,341.784,299.314,NA
1982-08-12,563.996,NA,349.967,299.183,NA
1982-08-13,555.707,NA,351.61,299.042,NA
1982-08-14,557.299,NA,87.244,298.869,NA
1982-08-15,556.275,NA,135.128,298.902,NA
1982-08-16,550.354,NA,279.798,298.881,NA
1982-08-17,552.661,NA,83.648,298.756,NA
1982-08-18,555.559,NA,27.552,298.805,NA
1982-08-19,557.878,NA,34.122,298.866,NA
1982-08-20,554.252,NA,201.389,298.914,NA
1982-08-21,555.128,NA,68.555,298.838,NA
1982-08-22,553.092,NA,114.485,298.856,NA
1982-08-23,544.877,NA,297.496,298.814,NA
1982-08-24,535.91,NA,302.735,298.64,NA
1982-08-25,528.583,NA,296.505,298.448,NA
1982-08-26,519.801,NA,306.671,298.289,NA
1982-08-27,511.796,NA,310.607,298.097,NA
1982-08-28,506.455,NA,210.592,297.921,NA
1982-08-29,504.555,NA,104.546,297.802,NA
1982-08-30,497.105,NA,245.337,297.759,NA
1982-08-31,490.53,NA,247.63,297.591,NA
1982-09-01,489.062,NA,167.947,297.442,NA
1982-09-02,504.555,NA,41.343,297.409,NA
1982-09-03,513.3,NA,49.215,297.759,NA
1982-09-04,518.691,NA,128.247,297.954,NA
1982-09-05,521.466,NA,85.602,298.073,NA
1982-09-06,519.801,NA,140.395,298.134,NA
1982-09-07,517.161,NA,150.872,298.097,NA
1982-09-08,516.199,NA,112.503,298.04,NA
1982-09-09,508.502,NA,270.935,298.018,NA
1982-09-10,500.336,NA,274.871,297.848,NA
1982-09-11,491.468,NA,276.514,297.665,NA
1982-09-12,483.08,NA,275.862,297.463,NA
1982-09-13,474.396,NA,286.028,297.271,NA
1982-09-14,466.588,NA,276.825,297.07,NA
1982-09-15,455.783,NA,351.61,296.887,NA
1982-09-16,446.285,NA,339.49,296.631,NA
1982-09-17,435.024,NA,355.234,296.403,NA
1982-09-18,424.564,NA,344.729,296.128,NA
1982-09-19,420.296,NA,158.093,295.869,NA
1982-09-20,410.934,NA,304.066,295.763,NA
1982-09-21,401.868,NA,304.377,295.528,NA
1982-09-22,392.222,NA,309.956,295.296,NA
1982-09-23,382.7,NA,309.304,295.046,NA
1982-09-24,372.955,NA,314.883,294.796,NA
1982-09-25,366.948,NA,194.508,294.537,NA
1982-09-26,363.568,NA,163.36,294.376,NA
1982-09-27,353.848,NA,289.313,294.284,NA
1982-09-28,344.807,NA,284.386,294.019,NA
1982-09-29,334.668,NA,331.93,293.769,NA
1982-09-30,325.515,NA,289.964,293.486,NA
1982-10-01,315.191,NA,302.084,293.227,NA
1982-10-02,309.394,NA,198.104,292.931,NA
1982-10-03,306.137,NA,129.549,292.763,NA
1982-10-04,300.969,NA,175.819,292.669,NA
1982-10-05,294.148,NA,221.069,292.517,NA
1982-10-06,287.203,NA,229.281,292.315,NA
1982-10-07,280.259,NA,229.932,292.108,NA
1982-10-08,269.034,NA,311.598,291.898,NA
1982-10-09,264.076,NA,182.049,291.547,NA
1982-10-10,262.657,NA,143,291.389,NA
1982-10-11,264.84,NA,138.752,291.343,NA
1982-10-12,264.927,NA,154.808,291.413,NA
1982-10-13,269.799,NA,86.253,291.416,NA
1982-10-14,271.538,NA,133.825,291.572,NA
1982-10-15,272.611,NA,184.003,291.627,NA
1982-10-16,273.487,NA,137.421,291.66,NA
1982-10-17,272.513,NA,136.77,291.688,NA
1982-10-18,270.774,NA,130.229,291.657,NA
1982-10-19,268.751,NA,137.421,291.602,NA
1982-10-20,266.74,NA,137.11,291.538,NA
1982-10-21,264.359,NA,143,291.474,NA
1982-10-22,259.376,NA,216.142,291.398,NA
1982-10-23,256.49,NA,138.752,291.236,NA
1982-10-24,253.64,NA,139.743,291.142,NA
1982-10-25,250.803,NA,139.404,291.047,NA
1982-10-26,249.262,NA,135.128,290.953,NA
1982-10-27,248.077,NA,137.11,290.901,NA
1982-10-28,246.992,NA,137.421,290.861,NA
1982-10-29,244.574,NA,143.991,290.825,NA
1982-10-30,242.428,NA,136.77,290.743,NA
1982-10-31,240.22,NA,136.459,290.669,NA
1982-11-01,236.347,NA,166.305,290.593,NA
1982-11-02,231.055,NA,206.316,290.459,NA
1982-11-03,226.516,NA,235.171,290.273,NA
1982-11-04,227.626,NA,148.918,290.112,NA
1982-11-05,229.686,NA,152.854,290.151,NA
1982-11-06,234.349,NA,83.308,290.224,NA
1982-11-07,238.012,NA,56.096,290.389,NA
1982-11-08,236.088,NA,172.194,290.517,NA
1982-11-09,234.077,NA,175.479,290.45,NA
1982-11-10,231.487,NA,176.47,290.38,NA
1982-11-11,228.737,NA,180.718,290.288,NA
1982-11-12,226.183,NA,183.691,290.191,NA
1982-11-13,225.246,NA,183.351,290.099,NA
1982-11-14,224.481,NA,187.627,290.066,NA
1982-11-15,221.533,NA,239.107,290.039,NA
1982-11-16,217.524,NA,245.025,289.932,NA
1982-11-17,214.046,NA,202.38,289.786,NA
1982-11-18,216.858,NA,59.041,289.658,NA
1982-11-19,221.619,NA,26.561,289.761,NA
1982-11-20,226.516,NA,27.892,289.935,NA
1982-11-21,230.883,NA,21.974,290.112,NA
1982-11-22,236.088,NA,24.919,290.267,NA
1982-11-23,241.454,NA,27.212,290.45,NA
1982-11-24,246.19,NA,95.767,290.636,NA
1982-11-25,252.173,NA,26.561,290.797,NA
1982-11-26,254.183,NA,92.822,290.999,NA
1982-11-27,255.848,NA,106.273,291.066,NA
1982-11-28,262.472,NA,51.82,291.121,NA
1982-11-29,274.166,NA,90.189,291.337,NA
1982-11-30,286.599,NA,117.741,291.709,NA
1982-12-01,306.347,NA,0.651,292.09,NA
1982-12-02,325.195,NA,0,292.675,NA
1982-12-03,338.689,NA,67.904,293.218,NA
1982-12-04,335.322,NA,393.264,293.599,NA
1982-12-05,332.176,NA,393.604,293.504,NA
1982-12-06,332.941,NA,393.604,293.416,NA
1982-12-07,335.211,NA,393.943,293.437,NA
1982-12-08,334.779,NA,396.548,293.501,NA
1982-12-09,332.608,NA,394.595,293.489,NA
1982-12-10,327.76,NA,395.586,293.428,NA
1982-12-11,323.69,NA,394.595,293.291,NA
1982-12-12,323.27,NA,393.604,293.175,NA
1982-12-13,322.95,NA,394.255,293.163,NA
1982-12-14,318.793,NA,391.65,293.154,NA
1982-12-15,315.302,NA,389.016,293.035,NA
1982-12-16,326.157,NA,387.714,292.934,NA
1982-12-17,333.262,NA,450.917,293.245,NA
1982-12-18,331.103,NA,519.33,293.446,NA
1982-12-19,324.973,NA,512.364,293.385,NA
1982-12-20,316.992,NA,510.92,293.212,NA
1982-12-21,307.396,NA,503.105,292.983,NA
1982-12-22,295.788,NA,498.432,292.706,NA
1982-12-23,286.389,NA,434.578,292.364,NA
1982-12-24,279.864,NA,371.29,292.084,NA
1982-12-25,272.71,NA,369.648,291.886,NA
1982-12-26,265.877,NA,371.63,291.663,NA
1982-12-27,258.352,NA,369.081,291.447,NA
1982-12-28,251.161,NA,373.017,291.203,NA
1982-12-29,243.859,NA,368.288,290.965,NA
1982-12-30,239.332,NA,325.134,290.718,NA
1982-12-31,238.012,NA,257.485,290.563,NA
1983-01-01,235.04,NA,258.136,290.517,NA
1983-01-02,233.041,NA,258.476,290.413,NA
1983-01-03,233.818,NA,257.824,290.343,NA
1983-01-04,232.696,NA,281.101,290.371,NA
1983-01-05,226.849,NA,365.06,290.331,NA
1983-01-06,220.349,NA,362.115,290.124,NA
1983-01-07,213.552,NA,358.519,289.889,NA
1983-01-08,206.67,NA,354.583,289.639,NA
1983-01-09,199.7,NA,351.95,289.383,NA
1983-01-10,192.855,NA,349.967,289.118,NA
1983-01-11,185.848,NA,348.353,288.853,NA
1983-01-12,179.878,NA,346.371,288.575,NA
1983-01-13,177.794,NA,251.566,288.335,NA
1983-01-14,179.878,NA,143,288.249,NA
1983-01-15,177.942,NA,237.804,288.335,NA
1983-01-16,175.129,NA,256.833,288.255,NA
1983-01-17,172.132,NA,256.833,288.14,NA
1983-01-18,167.001,NA,282.092,288.015,NA
1983-01-19,160.932,NA,294.212,287.798,NA
1983-01-20,157.466,NA,229.281,287.536,NA
1983-01-21,157.195,NA,152.203,287.384,NA
1983-01-22,157.404,NA,150.56,287.372,NA
1983-01-23,162.893,NA,145.973,287.381,NA
1983-01-24,168.296,NA,207.959,287.621,NA
1983-01-25,174.106,NA,150.221,287.853,NA
1983-01-26,176.98,NA,173.525,288.097,NA
1983-01-27,176.684,NA,224.354,288.216,NA
1983-01-28,174.981,NA,228.63,288.204,NA
1983-01-29,173.514,NA,231.235,288.134,NA
1983-01-30,171.552,NA,220.418,288.073,NA
1983-01-31,167.864,NA,257.485,287.99,NA
1983-02-01,166.002,NA,261.76,287.835,NA
1983-02-02,188.981,NA,20.671,287.756,NA
1983-02-03,234.682,NA,116.778,288.7,NA
1983-02-04,258.907,NA,239.758,290.401,NA
1983-02-05,272.217,NA,275.862,291.221,NA
1983-02-06,275.818,NA,375.906,291.648,NA
1983-02-07,276.707,NA,374.914,291.761,NA
1983-02-08,275.917,NA,374.914,291.788,NA
1983-02-09,273.179,NA,374.914,291.764,NA
1983-02-10,270.86,NA,375.226,291.678,NA
1983-02-11,270.761,NA,374.263,291.605,NA
1983-02-12,270.083,NA,373.272,291.602,NA
1983-02-13,266.925,NA,374.291,291.581,NA
1983-02-14,262.559,NA,371.969,291.48,NA
1983-02-15,257.699,NA,369.336,291.34,NA
1983-02-16,252.53,NA,368.685,291.182,NA
1983-02-17,247.35,NA,366.051,291.011,NA
1983-02-18,242.157,NA,364.749,290.837,NA
1983-02-19,237.038,NA,363.758,290.66,NA
1983-02-20,230.71,NA,362.115,290.484,NA
1983-02-21,224.222,NA,359.822,290.261,NA
1983-02-22,218.018,NA,358.519,290.029,NA
1983-02-23,216.106,NA,336.545,289.804,NA
1983-02-24,224.136,NA,182.7,289.734,NA
1983-02-25,233.128,NA,150.56,290.026,NA
1983-02-26,242.786,NA,96.447,290.346,NA
1983-02-27,252.16,NA,57.398,290.682,NA
1983-02-28,254.368,NA,219.115,290.999,NA
1983-03-01,255.935,NA,213.848,291.072,NA
1983-03-02,257.131,NA,211.895,291.124,NA
1983-03-03,257.6,NA,211.555,291.163,NA
1983-03-04,257.415,NA,236.813,291.178,NA
1983-03-05,261.239,NA,121.026,291.172,NA
1983-03-06,268.652,NA,61.674,291.297,NA
1983-03-07,287.598,NA,60.683,291.535,NA
1983-03-08,300.13,NA,170.552,292.12,NA
1983-03-09,305.089,NA,267.311,292.492,NA
1983-03-10,307.186,NA,266.999,292.638,NA
1983-03-11,309.813,NA,259.439,292.699,NA
1983-03-12,314.34,NA,178.113,292.776,NA
1983-03-13,318.263,NA,179.755,292.907,NA
1983-03-14,321.445,NA,182.36,293.019,NA
1983-03-15,324.122,NA,184.003,293.111,NA
1983-03-16,328.402,NA,177.773,293.187,NA
1983-03-17,332.176,NA,180.406,293.309,NA
1983-03-18,350.086,NA,179.415,293.416,NA
1983-03-19,379.937,NA,188.59,293.916,NA
1983-03-20,399.154,NA,170.241,294.723,NA
1983-03-21,409.01,NA,289.624,295.226,NA
1983-03-22,417.015,NA,378.199,295.479,NA
1983-03-23,425.538,NA,281.101,295.68,NA
1983-03-24,430.694,NA,277.165,295.894,NA
1983-03-25,435.27,NA,257.824,296.022,NA
1983-03-26,444.139,NA,112.191,296.135,NA
1983-03-27,454.254,NA,72.491,296.351,NA
1983-03-28,466.317,NA,127.596,296.595,NA
1983-03-29,478.06,NA,134.476,296.881,NA
1983-03-30,489.05,NA,134.816,297.156,NA
1983-03-31,492.923,NA,252.246,297.409,NA
1983-04-01,496.426,NA,248.621,297.497,NA
1983-04-02,499.251,NA,246.016,297.576,NA
1983-04-03,506.171,NA,256.182,297.64,NA
1983-04-04,514.953,NA,258.476,297.796,NA
1983-04-05,538.18,NA,236.162,297.991,NA
1983-04-06,586.927,NA,0,298.497,NA
1983-04-07,612.324,NA,265.697,299.515,NA
1983-04-08,631.061,NA,213.848,300.027,NA
1983-04-09,645.036,NA,240.749,300.399,NA
1983-04-10,664.759,NA,373.584,300.673,NA
1983-04-11,680.696,NA,367.042,301.057,NA
1983-04-12,690.366,NA,372.281,301.365,NA
1983-04-13,695.436,NA,379.842,301.551,NA
1983-04-14,697.188,NA,379.162,301.648,NA
1983-04-15,700.37,NA,377.208,301.682,NA
1983-04-16,708.03,NA,291.918,301.743,NA
1983-04-17,712.816,NA,290.927,301.889,NA
1983-04-18,718.416,NA,279.458,301.981,NA
1983-04-19,723.547,NA,283.395,302.087,NA
1983-04-20,726.446,NA,275.522,302.185,NA
1983-04-21,729.665,NA,283.395,302.24,NA
1983-04-22,731.774,NA,276.514,302.301,NA
1983-04-23,735.82,NA,273.88,302.34,NA
1983-04-24,747.069,NA,275.522,302.416,NA
1983-04-25,778.98,NA,125.953,302.627,NA
1983-04-26,795.385,NA,271.586,303.209,NA
1983-04-27,800.652,NA,367.694,303.498,NA
1983-04-28,802.773,NA,361.775,303.59,NA
1983-04-29,807.041,NA,268.302,303.627,NA
1983-04-30,809.36,NA,266.348,303.7,NA
1983-05-01,810.803,NA,273.569,303.739,NA
1983-05-02,807.399,NA,362.115,303.764,NA
1983-05-03,803.847,NA,366.703,303.706,NA
1983-05-04,801.54,NA,319.159,303.645,NA
1983-05-05,801.367,NA,263.714,303.605,NA
1983-05-06,799.431,NA,283.706,303.602,NA
1983-05-07,802.601,NA,115.136,303.569,NA
1983-05-08,808.657,NA,104.291,303.623,NA
1983-05-09,807.399,NA,276.514,303.727,NA
1983-05-10,804.907,NA,281.441,303.706,NA
1983-05-11,802.773,NA,259.099,303.663,NA
1983-05-12,801.01,NA,252.869,303.627,NA
1983-05-13,800.479,NA,258.787,303.596,NA
1983-05-14,806.326,NA,200.738,303.587,NA
1983-05-15,813.147,NA,194.168,303.687,NA
1983-05-16,828.121,NA,223.051,303.803,NA
1983-05-17,837.459,NA,319.81,304.053,NA
1983-05-18,839.346,NA,381.144,304.206,NA
1983-05-19,838.396,NA,379.502,304.236,NA
1983-05-20,838.964,NA,378.511,304.221,NA
1983-05-21,843.145,NA,436.447,304.23,NA
1983-05-22,849.078,NA,501.717,304.297,NA
1983-05-23,854.691,NA,499.848,304.392,NA
1983-05-24,856.652,NA,489.484,304.48,NA
1983-05-25,853.334,NA,482.263,304.51,NA
1983-05-26,846.007,NA,485.548,304.459,NA
1983-05-27,841.246,NA,407.422,304.343,NA
1983-05-28,838.211,NA,351.298,304.267,NA
1983-05-29,834.079,NA,353.592,304.218,NA
1983-05-30,828.862,NA,404.76,304.151,NA
1983-05-31,823.693,NA,392.301,304.065,NA
1983-06-01,818.032,NA,355.546,303.98,NA
1983-06-02,811.704,NA,358.179,303.886,NA
1983-06-03,805.795,NA,342.775,303.779,NA
1983-06-04,820.4,NA,295.854,303.678,NA
1983-06-05,817.662,NA,449.048,303.925,NA
1983-06-06,816.391,NA,343.086,303.88,NA
1983-06-07,814.948,NA,342.775,303.858,NA
1983-06-08,814.578,NA,274.531,303.834,NA
1983-06-09,812.777,NA,286.339,303.828,NA
1983-06-10,809.36,NA,293.872,303.797,NA
1983-06-11,810.261,NA,162.68,303.739,NA
1983-06-12,811.161,NA,162.029,303.755,NA
1983-06-13,806.869,NA,289.936,303.77,NA
1983-06-14,801.713,NA,295.854,303.697,NA
1983-06-15,798.012,NA,247.291,303.608,NA
1983-06-16,795.212,NA,244.034,303.544,NA
1983-06-17,790.858,NA,245.988,303.495,NA
1983-06-18,793.806,NA,79.061,303.419,NA
1983-06-19,797.321,NA,74.133,303.471,NA
1983-06-20,793.806,NA,253.888,303.532,NA
1983-06-21,792.252,NA,218.464,303.471,NA
1983-06-22,787.219,NA,281.327,303.444,NA
1983-06-23,781.878,NA,279.798,303.355,NA
1983-06-24,776.426,NA,288.293,303.261,NA
1983-06-25,773.54,NA,196.802,303.163,NA
1983-06-26,776.254,NA,54.765,303.111,NA
1983-06-27,772.356,NA,226.987,303.16,NA
1983-06-28,769.655,NA,239.758,303.09,NA
1983-06-29,765.621,NA,256.494,303.041,NA
1983-06-30,760.44,NA,268.641,302.968,NA
1983-07-01,756.962,NA,266.659,302.874,NA
1983-07-02,757.122,NA,178.764,302.81,NA
1983-07-03,757.455,NA,161.717,302.813,NA
1983-07-04,755.963,NA,181.709,302.819,NA
1983-07-05,756.789,NA,233.868,302.791,NA
1983-07-06,757.295,NA,240.438,302.807,NA
1983-07-07,757.455,NA,182.049,302.816,NA
1983-07-08,753.644,NA,263.375,302.819,NA
1983-07-09,749.697,NA,235.511,302.749,NA
1983-07-10,749.536,NA,125.613,302.676,NA
1983-07-11,741.346,NA,312.589,302.672,NA
1983-07-12,733.551,NA,312.249,302.52,NA
1983-07-13,726.125,NA,301.432,302.374,NA
1983-07-14,718.736,NA,304.717,302.234,NA
1983-07-15,713.618,NA,229.593,302.093,NA
1983-07-16,712.655,NA,119.384,301.996,NA
1983-07-17,711.533,NA,84.95,301.978,NA
1983-07-18,708.19,NA,231.886,301.956,NA
1983-07-19,700.863,NA,297.836,301.892,NA
1983-07-20,693.216,NA,299.79,301.752,NA
1983-07-21,686.074,NA,300.13,301.606,NA
1983-07-22,677.378,NA,325.049,301.469,NA
1983-07-23,671.852,NA,222.4,301.301,NA
1983-07-24,669.015,NA,176.782,301.194,NA
1983-07-25,660.997,NA,276.514,301.139,NA
1983-07-26,653.152,NA,278.467,300.984,NA
1983-07-27,644.567,NA,289.624,300.832,NA
1983-07-28,634.934,NA,303.075,300.664,NA
1983-07-29,625.979,NA,295.854,300.475,NA
1983-07-30,620.44,NA,187.939,300.298,NA
1983-07-31,614.914,NA,200.398,300.188,NA
1983-08-01,605.17,NA,317.176,300.079,NA
1983-08-02,595.635,NA,321.113,299.884,NA
1983-08-03,585.286,NA,318.819,299.692,NA
1983-08-04,575.172,NA,324.709,299.481,NA
1983-08-05,567.66,NA,281.441,299.274,NA
1983-08-06,563.7,NA,170.892,299.119,NA
1983-08-07,560.925,NA,135.807,299.036,NA
1983-08-08,552.229,NA,289.964,298.978,NA
1983-08-09,544.014,NA,295.542,298.795,NA
1983-08-10,535.713,NA,298.487,298.622,NA
1983-08-11,528.164,NA,305.708,298.442,NA
1983-08-12,519.381,NA,303.726,298.28,NA
1983-08-13,515.36,NA,173.837,298.088,NA
1983-08-14,512.338,NA,140.055,298,NA
1983-08-15,503.729,NA,270.595,297.933,NA
1983-08-16,495.477,NA,256.182,297.741,NA
1983-08-17,486.916,NA,276.174,297.555,NA
1983-08-18,477.924,NA,281.441,297.36,NA
1983-08-19,469.956,NA,274.192,297.153,NA
1983-08-20,461.161,NA,269.604,296.967,NA
1983-08-21,454.513,NA,239.419,296.759,NA
1983-08-22,444.509,NA,284.046,296.601,NA
1983-08-23,436.011,NA,290.587,296.36,NA
1983-08-24,428.721,NA,275.522,296.153,NA
1983-08-25,419.198,NA,297.496,295.973,NA
1983-08-26,410.922,NA,275.183,295.735,NA
1983-08-27,404.236,NA,245.677,295.528,NA
1983-08-28,401.633,NA,133.174,295.357,NA
1983-08-29,395.145,NA,251.906,295.29,NA
1983-08-30,389.064,NA,212.546,295.123,NA
1983-08-31,382.354,NA,222.06,294.964,NA
1983-09-01,377.519,NA,163.36,294.787,NA
1983-09-02,374.213,NA,148.918,294.659,NA
1983-09-03,371.142,NA,124.962,294.571,NA
1983-09-04,369.551,NA,123.659,294.489,NA
1983-09-05,369.205,NA,124.962,294.446,NA
1983-09-06,362.779,NA,281.073,294.437,NA
1983-09-07,355.514,NA,281.752,294.263,NA
1983-09-08,349.42,NA,234.208,294.065,NA
1983-09-09,344.573,NA,190.912,293.897,NA
1983-09-10,341.847,NA,141.357,293.763,NA
1983-09-11,339.984,NA,115.136,293.687,NA
1983-09-12,334.877,NA,179.755,293.635,NA
1983-09-13,331.855,NA,154.496,293.492,NA
1983-09-14,329.475,NA,151.552,293.407,NA
1983-09-15,328.081,NA,136.119,293.34,NA
1983-09-16,321.235,NA,253.888,293.3,NA
1983-09-17,315.5,NA,198.104,293.105,NA
1983-09-18,312.021,NA,143.679,292.94,NA
1983-09-19,308.543,NA,137.421,292.84,NA
1983-09-20,305.619,NA,136.77,292.739,NA
1983-09-21,303.781,NA,109.869,292.654,NA
1983-09-22,302.314,NA,108.255,292.599,NA
1983-09-23,303.263,NA,74.785,292.556,NA
1983-09-24,303.362,NA,68.555,292.584,NA
1983-09-25,303.362,NA,77.39,292.587,NA
1983-09-26,302.733,NA,81.977,292.587,NA
1983-09-27,302.523,NA,74.133,292.568,NA
1983-09-28,300.661,NA,78.721,292.562,NA
1983-09-29,300.661,NA,74.133,292.507,NA
1983-09-30,300.34,NA,76.087,292.507,NA
1983-10-01,298.576,NA,70.509,292.498,NA
1983-10-02,297.54,NA,70.849,292.446,NA
1983-10-03,294.863,NA,113.494,292.416,NA
1983-10-04,291.681,NA,127.256,292.337,NA
1983-10-05,289.436,NA,118.081,292.242,NA
1983-10-06,287.598,NA,117.741,292.175,NA
1983-10-07,285.884,NA,109.869,292.12,NA
1983-10-08,284.477,NA,90.529,292.068,NA
1983-10-09,282.553,NA,97.41,292.026,NA
1983-10-10,281.147,NA,95.767,291.968,NA
1983-10-11,278.569,NA,113.805,291.925,NA
1983-10-12,275.917,NA,105.622,291.846,NA
1983-10-13,271.822,NA,221.409,291.764,NA
1983-10-14,270.86,NA,210.252,291.636,NA
1983-10-15,276.805,NA,46.893,291.605,NA
1983-10-16,280.752,NA,46.241,291.791,NA
1983-10-17,280.654,NA,97.75,291.913,NA
1983-10-18,278.668,NA,131.192,291.91,NA
1983-10-19,273.87,NA,192.526,291.849,NA
1983-10-20,268.936,NA,195.159,291.7,NA
1983-10-21,269.417,NA,73.142,291.544,NA
1983-10-22,270.28,NA,57.087,291.559,NA
1983-10-23,271.057,NA,63.968,291.587,NA
1983-10-24,273.475,NA,47.884,291.611,NA
1983-10-25,278.766,NA,45.93,291.688,NA
1983-10-26,280.16,NA,112.503,291.852,NA
1983-10-27,280.851,NA,99.052,291.895,NA
1983-10-28,280.555,NA,92.822,291.916,NA
1983-10-29,282.344,NA,45.59,291.907,NA
1983-10-30,284.07,NA,43.636,291.962,NA
1983-10-31,282.146,NA,125.953,292.014,NA
1983-11-01,280.752,NA,117.43,291.956,NA
1983-11-02,277.582,NA,157.102,291.913,NA
1983-11-03,274.055,NA,159.735,291.816,NA
1983-11-04,271.242,NA,160.386,291.706,NA
1983-11-05,269.515,NA,125.953,291.617,NA
1983-11-06,269.799,NA,61.023,291.563,NA
1983-11-07,264.261,NA,205.976,291.572,NA
1983-11-08,258.722,NA,210.592,291.395,NA
1983-11-09,252.9,NA,211.895,291.215,NA
1983-11-10,245.018,NA,248.621,291.023,NA
1983-11-11,235.558,NA,290.615,290.758,NA
1983-11-12,229.76,NA,218.776,290.432,NA
1983-11-13,228.132,NA,98.741,290.228,NA
1983-11-14,223.297,NA,183.351,290.17,NA
1983-11-15,219.177,NA,184.003,289.996,NA
1983-11-16,214.86,NA,194.508,289.847,NA
1983-11-17,211.986,NA,189.921,289.688,NA
1983-11-18,214.7,NA,58.701,289.581,NA
1983-11-19,217.685,NA,29.506,289.682,NA
1983-11-20,219.436,NA,38.058,289.792,NA
1983-11-21,215.193,NA,185.333,289.856,NA
1983-11-22,213.787,NA,147.276,289.7,NA
1983-11-23,214.453,NA,101.997,289.648,NA
1983-11-24,214.7,NA,97.75,289.673,NA
1983-11-25,220.522,NA,92.822,289.682,NA
1983-11-26,231.993,NA,28.543,289.895,NA
1983-11-27,239.863,NA,26.901,290.307,NA
1983-11-28,247.892,NA,27.892,290.581,NA
1983-11-29,258.34,NA,59.38,290.855,NA
1983-11-30,267.11,NA,97.098,291.203,NA
1983-12-01,267.875,NA,213.848,291.486,NA
1983-12-02,266.641,NA,222.06,291.511,NA
1983-12-03,275.621,NA,32.791,291.471,NA
1983-12-04,297.441,NA,0,291.755,NA
1983-12-05,309.702,NA,313.58,292.413,NA
1983-12-06,316.24,NA,310.295,292.773,NA
1983-12-07,322.937,NA,303.075,292.962,NA
1983-12-08,318.04,NA,497.894,293.154,NA
1983-12-09,309.912,NA,499.225,293.013,NA
1983-12-10,303.362,NA,383.098,292.779,NA
1983-12-11,300.759,NA,287.331,292.587,NA
